Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Age,Item_Fat_Content_NA,Item_Fat_Content_Regular,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
512,15.0,0.058346234,44.0744,1,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
706,17.85,0.14571827,94.3436,5,1,2,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
435,12.6,0.055806016,52.4982,5,1,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1144,6.195,0.072097449,119.3098,9,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1066,20.2,0.117543713,197.311,9,1,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
336,20.7,0.048718334,38.7506,1,0,2,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1346,20.25,0.0591756,245.046,3,1,2,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
898,7.655,0.031918284,117.7492,1,0,2,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
274,20.1,0.095587976,193.982,4,2,0,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,5.92,0.019308607,49.0692,2,2,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
22,18.75,0.023974769,99.0042,2,2,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
476,9.395,0.100602552,88.3856,7,2,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
800,13.35,0.091189915,149.3708,6,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
796,5.19,0.077480627,101.399,4,2,0,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1275,19.2,0.129731747,196.211,0,2,2,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
240,19.0,0.103363904,226.172,1,0,2,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
289,14.15,0.020714523,124.2046,8,2,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
887,20.85,0.062212713,88.1514,6,2,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
452,8.63,0.031271134,186.0582,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1534,16.7,0.026729068,248.4776,3,1,2,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
617,7.895,0.094567181,104.5332,8,2,0,28,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
204,7.72,0.05193741,77.9986,1,0,2,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1369,5.615,0.126480422,121.573,2,2,1,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
876,7.05,0.055644887,224.9088,9,1,0,26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1515,14.35,0.028519419,109.2228,0,2,2,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
121,8.52,0.027101431,151.7682,9,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1024,7.645,0.067083367,44.0112,2,2,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1023,12.1,0.020652362,149.5734,3,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
804,14.8,0.081042136,192.4846,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
35,20.75,0.021336565,153.6024,3,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
855,10.8,0.029001987,238.6222,7,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
92,18.35,0.069745165,190.2872,0,2,2,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
795,13.5,0.068148886,58.6562,3,1,2,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1265,20.5,0.144094079,34.819,2,2,1,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
936,12.35,0.186616421,78.6328,3,1,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57,8.895,0.105323859,39.1138,7,2,1,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
821,16.7,0.022110425,110.8886,7,2,1,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,16.2,0.019374768,155.8972,6,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
510,7.26,0.014482278,118.115,3,1,2,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
755,6.65,0.087805788,126.7678,9,1,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1065,13.35,0.048027043,218.9166,8,2,0,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
774,17.35,0.055908268,99.8016,6,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
336,20.7,0.048522793,39.6506,5,1,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
557,5.46,0.032359413,187.424,2,2,1,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1090,18.25,0.088807455,197.3452,6,2,1,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
770,8.185,0.046556408,47.7692,9,1,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
937,7.5,0.050750977,122.2072,8,2,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
783,12.65,0.035404052,230.601,6,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
867,14.3,0.130390458,77.2328,6,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1223,17.85,0.074422769,128.002,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
625,6.425,0.105742544,130.5626,0,2,2,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,6.825,0.046729336,153.4998,7,2,1,23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
654,16.5,0.073470234,205.3638,5,1,2,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1346,20.25,0.058886477,245.546,1,0,2,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1359,19.2,0.18293775,243.0196,9,1,0,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1465,17.7,0.020993364,166.8474,0,2,2,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
191,9.695,0.029223424,175.437,7,2,1,23,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
236,21.35,0.068489201,259.3278,5,1,2,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153,7.75,0.043326511,95.6436,7,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
81,18.85,0.136532569,159.6578,5,1,2,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
319,19.75,0.018051091,179.866,9,1,0,26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1098,5.325,0.23212188,55.5298,0,2,2,27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,8.63,0.057620562,115.4518,4,2,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1352,18.7,0.045865089,152.3682,5,1,2,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
967,20.25,0.021002171,185.1924,4,2,0,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,6.71,0.029727657,66.6142,2,2,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1166,14.35,0.080527065,79.296,1,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1413,15.2,0.036675549,47.8034,9,1,0,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
921,5.82,0.04926717,256.633,9,1,0,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
482,5.59,0.056833394,61.9168,3,1,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
495,18.5,0.062256921,148.0418,8,2,0,28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
323,6.67,0.089512542,133.1626,5,1,2,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
797,14.0,0.060427062,153.5656,8,2,0,28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1191,7.605,0.216323008,165.021,0,2,2,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1363,20.1,0.135612397,61.1536,4,2,0,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
437,9.6,0.085125951,107.128,7,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
522,17.7,0.122565413,103.8674,2,2,1,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
116,15.7,0.1076928385,43.377,0,2,2,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1543,13.65,0.077670981,55.093,2,2,1,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
249,14.6,0.043201813,110.1254,2,2,1,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
637,15.6,0.088215871,220.1798,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
97,20.25,0.036295834,217.5482,1,0,2,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206,8.02,0.186528819,151.9998,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
255,18.35,0.099026525,93.8462,1,0,2,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
278,16.6,0.0535536965,118.8124,8,2,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
598,10.0,0.063162608,228.6668,6,2,1,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
604,16.1,0.063429818,179.4318,9,1,0,26,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1047,13.0,0.139785104,196.2426,0,2,2,27,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,16.1,0.04807227,126.5362,2,2,1,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
582,19.0,0.112097433,105.5622,9,1,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
827,17.6,0.010037996,163.5552,6,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
175,6.32,0.012789884,39.1822,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
832,9.3,0.033431669,153.1314,6,2,1,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
805,11.1,0.03623131,175.0712,2,2,1,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
55,8.88,0.086360962,151.2682,5,1,2,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
996,6.15,0.046232445,99.4384,1,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
386,20.85,0.097618234,223.9746,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
438,17.1,0.046808553,141.4838,8,2,0,28,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
721,13.15,0.03810738,86.3856,3,1,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
579,16.5,0.093846532,95.7068,6,2,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
901,11.65,0.040744057,185.924,2,2,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
679,13.15,0.022831052,160.292,9,1,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
895,19.35,0.076878416,113.9518,9,1,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
982,19.35,0.021501067,122.2098,7,2,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
763,16.5,0.07964724,101.4332,1,0,2,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
236,21.35,0.068809463,258.5278,6,2,1,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
962,16.0,0.115570552,57.5246,6,2,1,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1265,20.5,0.143164371,34.919,1,0,2,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
319,19.75,0.018008071,180.466,1,0,2,38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1530,17.6,0.015775777,179.1976,2,2,1,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1157,4.615,0.102407778,234.33,2,2,1,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
129,5.88,0.003606726,154.1998,3,1,2,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
526,11.8,0.093801337,126.0704,9,1,0,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
774,17.35,0.051573903,101.9016,1,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
472,12.35,0.033760862,196.9426,8,2,0,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1021,9.5,0.031131455,111.0228,5,1,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
456,9.0,0.082177842,214.1534,7,2,1,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1279,6.235,0.118858866,263.291,9,1,0,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1094,9.6,0.0567060255,244.817,6,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1153,16.75,0.105448901,156.163,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
438,17.1,0.046881328,141.3838,9,1,0,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
372,6.825,0.078057026,154.5998,0,2,2,27,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,6.78,0.140955857,92.212,2,2,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1125,16.0,0.107186944,181.9634,3,1,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
378,15.0,0.153960209,105.9938,6,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1291,7.39,0.093160853,251.3066,3,1,2,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
410,17.6,0.05629192,42.5454,8,2,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
902,12.65,0.15604396,239.6538,8,2,0,28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1223,17.85,0.044463491,127.102,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
271,11.15,0.00827301,150.4708,1,0,2,38,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116,15.7,0.030697825,42.877,6,2,1,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1451,14.65,0.1239054285,56.4614,0,2,2,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1048,19.25,0.101281,55.0956,5,1,2,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
607,18.25,0.012300013,160.4894,7,2,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1252,20.7,0.056235142,98.7042,2,2,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
953,15.85,0.057313443,53.3956,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
667,6.575,0.075625152,145.7444,9,1,0,26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1447,17.75,0.030568919,177.866,7,2,1,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
93,11.8,0.198424841,185.2924,4,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
146,14.0,0.029578726,143.5786,5,1,2,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
451,12.85,0.213125482,44.9428,4,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
390,16.7,0.120137953,181.2976,2,2,1,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1412,10.85,0.028679894,115.1808,8,2,0,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
291,10.0,0.099804623,113.7544,9,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
979,13.65,0.044526443,37.9532,0,2,2,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
221,19.0,0.162882227,46.8718,0,2,2,27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,9.6,0.022404493,102.499,2,2,1,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
966,12.0,0.075975642,124.1388,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
350,5.925,0.09644909,43.8086,6,2,1,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1454,13.0,0.041816615,254.5014,6,2,1,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
891,8.18,0.082867689,58.5588,2,2,1,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
450,12.8,0.076214289,96.541,7,2,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1097,19.2,0.124301968,89.7488,7,2,1,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1192,14.5,0.097201128,159.4262,8,2,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
367,5.19,0.042861968,196.811,2,2,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
426,13.3,0.0713931,61.0536,1,0,2,38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1276,19.6,0.041256807,88.8514,1,0,2,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
978,17.75,0.034746076,248.275,6,2,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
984,12.35,0.093441604,119.1124,9,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1515,14.35,0.017024598,109.8228,1,0,2,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1209,6.365,0.007363189,63.2536,7,2,1,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
61,5.78,0.014484582,143.9102,5,1,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
967,20.25,0.011937183,184.7924,5,1,2,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1449,14.75,0.032862976,238.6906,1,0,2,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
247,12.15,0.015484763,211.9928,9,1,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1554,6.59,0.026163192,121.5098,1,0,2,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
544,12.6,0.073920438,255.6356,8,2,0,28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
321,18.2,0.086352403,149.8734,4,2,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1391,9.395,0.03976832,83.9908,5,1,2,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1194,17.6,0.015950066,47.7402,5,1,2,40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
891,8.18,0.082002559,59.2588,5,1,2,40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
503,7.325,0.093307668,92.7146,1,0,2,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
838,15.85,0.143199389,175.837,4,2,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,15.1,0.019965179,130.531,9,1,0,26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
181,10.5,0.116108797,164.121,5,1,2,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
475,8.51,0.078339081,172.9422,1,0,2,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
265,17.0,0.237651344,170.2106,4,2,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
165,20.35,0.031102571,257.2672,2,2,1,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1473,17.85,0.018097419,96.9094,3,1,2,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
826,18.25,0.078041216,258.4962,3,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1274,17.6,0.08226356,160.492,1,0,2,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
352,10.895,0.026880159,106.428,8,2,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32,11.85,0.222063351,99.6726,0,2,2,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,20.5,0.142589751,35.919,5,1,2,40,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
614,14.1,0.126292985,88.6198,3,1,2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
923,15.15,0.012260981,131.7284,6,2,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
65,17.25,0.05869048,91.612,0,2,2,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,17.6,0.018982338,237.059,3,1,2,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1492,14.6,0.059405152,179.6976,8,2,0,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
606,10.1,0.027059264,76.467,6,2,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
537,10.5,0.071244438,119.2098,6,2,1,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1452,12.6,0.007455054,186.9556,6,2,1,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1352,18.7,0.046088273,153.6682,8,2,0,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
950,5.985,0.096185556,127.1678,3,1,2,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
182,12.1,0.11487406,221.4114,8,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1047,13.0,0.083643716,196.0426,9,1,0,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1121,19.2,0.022965292,181.695,7,2,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
61,5.78,0.014584584,146.3102,7,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
383,7.17,0.059716729,130.9968,6,2,1,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
887,20.85,0.062224479,88.1514,8,2,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1463,18.75,0.034360687,215.7218,9,1,0,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
937,7.5,0.050708743,123.4072,1,0,2,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
692,10.395,0.036957777,230.5352,7,2,1,23,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
538,12.8,0.023530953,223.5404,8,2,0,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
639,11.65,0.058681957,170.4422,1,0,2,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
630,20.2,0.064728148,258.0646,2,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
578,11.35,0.0567060255,103.0016,6,2,1,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
293,8.71,0.120773451,186.5924,0,2,2,27,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,8.31,0.115911972,177.3028,7,2,1,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
942,19.0,0.10985775,188.8214,0,2,2,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
